,0,1,2,3,4
0,307.47167971834926,302.5433908187932,300.37603055508214,299.9356533095048,299.8476705998676
1,316.3715321022626,308.3683533468489,302.61834632360546,300.62427537150904,300.0719249857704
2,321.9919983344553,312.8532810134751,305.62771453245506,302.0381987584768,300.8039424661745
3,327.1298973564686,317.5379520542254,308.83469488955933,304.0555365222447,302.123573391988
4,331.3574028811133,321.6608530488096,312.18228521960026,306.4859304328629,303.9346920976716
5,336.06483389305896,325.5420419808881,315.1887844484912,308.9635936977283,306.1091922259138
6,339.85981013791906,329.3777982415691,318.6692634569978,311.8918964337045,308.6062563824366
7,344.34256306129186,333.2072541100672,322.21759666268645,314.90315006978994,311.38351914711376
8,348.41735916829407,336.94999569667243,325.4614619778428,317.86747951533624,314.30100349319605
9,351.442579908286,340.5994072500199,328.90976265468504,321.11542869229953,317.23046827284054
10,354.80039177388574,343.6018161969037,332.4733504299666,324.32555068435295,320.2780211599918
11,358.4465848243231,347.3466247505995,335.32884145049354,327.23332765297187,323.4190723692807
12,361.8820677084537,350.29922890047766,338.50616796951795,330.4228078532053,326.36180261355827
13,363.87957325615173,352.7780938490351,341.1394131148343,333.0669079026651,329.14913505502665
