,0
0,305.67141118289896
1,308.6610953592823
2,311.7318835895869
3,315.24498466790817
4,318.41969737811525
5,321.97657917863813
6,324.7639504358079
7,328.2951108122246
8,331.6764871671155
9,334.968116729496
10,338.0732010528169
11,341.4256442220877
12,344.5430490521462
13,345.7317939599283
