,0,1,2,3,4
0,318.28864321602424,303.130047137766,300.5151751437654,299.96620387684976,299.8432678558155
1,326.4458861724554,308.8356982281979,302.86673977937346,300.7245653030494,300.10861414789855
2,332.10906457128203,313.3537061840244,305.87648147750537,302.21682893274755,300.891418532843
3,336.42900511959334,317.9442708295205,309.0791189175573,304.27413344923997,302.2578805054862
4,341.73583965582486,321.99056381818303,312.37680257807074,306.68305982850967,304.1035759171078
5,346.55027026105716,326.00964600722017,315.5383090206739,309.22239526306515,306.31891370737765
6,349.42454687416523,329.74837889541544,318.8185769521209,312.09563330412516,308.83056320161455
7,354.7147538154344,333.57489992276743,322.3142787510734,315.09086363374337,311.5977626858401
8,358.41391359826827,337.3277594759732,325.65278275363755,318.1177365723961,314.509117945978
9,361.690965511153,340.70314789455915,328.94869325214336,321.2401573865635,317.4267313743489
10,364.7323066207408,343.9217850573121,332.55517196029916,324.5510633473334,320.4735819181426
11,369.2119166631308,347.4677531837744,335.56594608101415,327.51267275136496,323.6287743790819
12,371.6348494284883,350.5773475579707,338.60369613565445,330.5594413088055,326.56095375199703
13,373.18903491049434,351.81106308891395,340.20968729831446,332.4639531458369,328.8431945573206
