,0
0,337.88439312051895
1,345.186532855052
2,353.00376398256395
3,354.91796986138354
4,361.04897308045787
5,365.8432691863996
6,369.1479599343747
7,373.59440539809265
8,376.97628751368643
9,381.42227809352784
10,384.68231878129484
11,390.57456203992456
12,392.1525234616902
13,392.72248306330516
