,0,1,2,3,4
0,322.04117230672887,303.4281095053295,300.58836683135394,299.9819353951695,299.84085808191725
1,329.86786041170456,309.07842210050705,303.00013332247886,300.7771608170798,300.1281279020948
2,335.65500004570623,313.6230951672106,306.01066283124754,302.3085978133598,300.938688211277
3,339.66830076627053,318.15492194121714,309.207081568462,304.3905650918381,302.3283262224674
4,345.3246227089246,322.16305234614265,312.4813584053101,306.79207131354144,304.1944788269641
5,350.27684275702694,326.2535488305968,315.7321752961837,309.362806220047,306.4278799050819
6,352.8915139710034,329.94095520324794,318.9021252515427,312.20750966309043,308.9510881135817
7,358.3994807797755,333.76797047268127,322.3682595751353,315.1937487265159,311.7160994250218
8,361.81601025200354,337.54366650454523,325.75383930673047,318.25737517039755,314.621117656538
9,365.30398389684643,340.7595738551367,328.9703362749011,321.3101277052891,317.5355362550051
10,368.31306363819783,344.0983288477264,332.59983357138435,324.67738713823644,320.5827016805564
11,373.0538757142949,347.5357608352864,335.70162800498315,327.66365763300394,323.74630614957425
12,375.2005574023264,350.7348993259284,338.65682956562324,330.64236427181027,326.6730122506407
13,376.54336090206834,351.25884899425574,339.67483712260093,332.1168631595462,328.6683380216066
