,0,1,2,3,4
0,0.5203868992239974,0.5467813267567304,0.5538942557815322,0.5736785234719081,0.5432032429198623
1,0.5097318983850907,0.5168165495125044,0.500231027805314,0.5034103811785524,0.4809924802463863
2,0.5113906770463638,0.5036341582593757,0.4738014851724901,0.4945237060302189,0.4959112157738119
3,0.5161783745230095,0.5054116371121613,0.5154659389023146,0.4839659517518537,0.48811422165688445
4,0.4711024175404593,0.49769909792671707,0.5073827180631301,0.4967114024273001,0.49282261730027205
5,0.4788901929842287,0.5109417889203134,0.4504679513054224,0.46978286998335833,0.46888254446902894
6,0.474768064712044,0.4833205128884472,0.48624657183757974,0.4948653252890777,0.4614985424736744
7,0.4803274072662361,0.4797746623480059,0.5171456576518129,0.5015875891915851,0.4763835826045968
8,0.46553944251983265,0.4701370418749519,0.4932255599724412,0.4782960604646371,0.4720431085052058
9,0.4574690801601165,0.47233048076671424,0.46702118011939636,0.4653558825335753,0.4712852795979814
10,0.4754772829095177,0.48251706849269005,0.49417968115730776,0.5055826429585021,0.5032355520765014
11,0.44758272590062587,0.4540282968248762,0.45848637827693683,0.47867030680985323,0.46095752521918193
12,0.4479134577758254,0.49094567414643875,0.4753141942728896,0.44995209486249166,0.4836173643843099
13,0.47252921092207695,0.501353215426694,0.4860957489150311,0.47780111928072166,0.51341651120348
