,0,1,2,3,4
0,305.0516901004741,300.1940764314953,300.01665482432304,300.00629525449267,300.0095761949267
1,305.6865470739736,300.5821142752856,300.12213599152113,300.0235010300346,300.0097453219894
2,306.2424594917995,300.9077826970284,300.2929213012675,300.07729320144597,300.02285232849925
3,306.36658300851576,301.2534749514892,300.4863007462496,300.166437439741,300.05983359220954
4,307.15679863804604,301.5610303438156,300.7014991180808,300.2838213693451,300.1227449822434
5,307.6372534571685,301.8451043814097,300.8931333562533,300.40923565175706,300.20935483422363
6,307.5741168589593,302.11016159958274,301.0966745970968,300.5549553039129,300.31702496427624
7,308.19846845765886,302.3800114954829,301.3201640611639,300.7132099309253,300.44464169296026
8,308.457640886965,302.63124121932896,301.53138493941685,300.88019508359065,300.5901358811906
9,308.6622733673246,302.8544478434451,301.7334513337857,301.0633244937941,300.7422473576579
10,308.6850877212555,303.04661276879165,301.9660685672159,301.2541569477296,300.90636695009397
11,309.13885707157704,303.27879182575504,302.1501990889459,301.4212233680893,301.0858616563219
12,309.07061415152566,303.46072537222307,302.32656930628485,301.6025986142504,301.254322160065
13,309.2735926590116,303.5990271555415,302.4994679632725,301.77933639914863,301.4322618070928
