,0
0,311.9021485829487
1,312.70329184999315
2,313.8465591581943
3,314.28322906150123
4,314.46669403836046
5,314.53920691062535
6,315.41614169536894
7,315.72380177145516
8,316.2021397997088
9,316.10651430030407
10,316.9558496594047
11,316.43938869777077
12,316.866455969976
13,317.12554992483604
