,0,1,2,3,4
0,300.0049549778163,300.00408110388855,300.0106853419608,300.1318845497168,300.5393295034003
1,300.0057679335939,300.0189886662283,300.1084034108661,300.49792013740495,301.25991661046
2,300.0194924343662,300.0683613376827,300.2697008350537,300.8389392294935,301.7436561487899
3,300.0516885625155,300.1525426767108,300.4673185314074,301.1783980017693,302.1168141536955
4,300.11530963374054,300.26331732897575,300.66029470350617,301.47172011445554,302.48192245739773
5,300.2017545701949,300.3971466365403,300.8906598450246,301.7954865166256,302.84405538168386
6,300.31244520891505,300.54075635711325,301.0954270353866,302.0377561691412,303.0971214396005
7,300.4317753526696,300.68853901013233,301.2890288768545,302.3107125550912,303.3833528294808
8,300.575371668059,300.8694553616188,301.4938615840384,302.51284612812,303.63263155445935
9,300.73809906007784,301.0489209584176,301.69757787851495,302.74802287799656,303.8241969385813
10,300.9015336020296,301.21012601689057,301.8468340617427,302.93901086853526,304.0622319560173
11,301.0697946128557,301.3912321587228,302.0787119032055,303.2051984343029,304.28794188661226
12,301.2383713301004,301.59392798388853,302.3227476357896,303.4166241645873,304.5423848007131
13,301.4343994913009,301.77371219137507,302.4982460958186,303.61621285210424,304.7743343422486
