,0
0,312.1299203306505
1,312.49436416022553
2,313.978849102193
3,313.2836760684286
4,314.5338965940012
5,315.12694180493094
6,315.16432242213074
7,315.4619638922224
8,315.7418378509589
9,316.1099459539533
10,316.42223223945115
11,317.17543601657337
12,316.9599272858042
13,316.8592347475211
