,0,1,2,3,4
0,300.0048907612603,300.00378826078327,300.01537814249616,300.19306784916233,304.83383304484244
1,300.00621968377357,300.0214042833471,300.11967036406367,300.5679169163772,305.6278102746239
2,300.0208018524326,300.0753873605176,300.2842984099114,300.91728229750413,306.4692465419281
3,300.055142931715,300.160845556889,300.4813982082817,301.2439234115844,306.6614989239889
4,300.1198667211892,300.2727281428092,300.6754695649833,301.5425017887214,307.0851863847684
5,300.20769342236775,300.409819902793,300.9012160966985,301.83679292505434,307.4801249246888
6,300.3181244874739,300.55038211922465,301.1085566067833,302.0980865885709,307.62998055865586
7,300.4395437234262,300.7008414776004,301.30329900412534,302.3483852447826,307.92354927692196
8,300.5835236873531,300.8797749854832,301.51064819805964,302.5777633265204,308.3703808002736
9,300.74758371183174,301.05648937021584,301.7084913103741,302.78043710522616,308.3988896057121
10,300.9106729186078,301.22315633786366,301.86553168707576,302.98483113263154,308.66358531474685
11,301.07626719876026,301.4013094714054,302.09914465954927,303.2535495726085,308.9552473697406
12,301.2488328480064,301.5987471727489,302.33345751418955,303.45645073195607,309.27597704628135
13,301.42651222873735,301.7634265471677,302.4843545304282,303.6314141930157,309.1243188536738
