,0,1,2,3,4
0,300.0022438027364,300.0095367331439,300.1346470695829,301.16105662570385,313.0926527568145
1,300.033419470541,300.1651791185382,300.8129130380048,303.1955014303846,316.6248922532308
2,300.16848578527356,300.55233449118543,301.7760837462845,305.047187912792,319.6471261598099
3,300.439705002815,301.0896566705778,302.8569067466873,306.669327111659,320.9459027782402
4,300.8902174634972,301.773741502573,303.93579629033013,308.2066971229216,323.0053847021984
5,301.4671249423725,302.58073632603504,305.1137378277581,309.6462022539014,324.70099522309204
6,302.1582885013733,303.39734472546854,306.2432065433257,311.0274936979601,326.03505125481905
7,302.9098336483172,304.2724551773011,307.28955060340104,312.2617455026517,327.39865592811833
8,303.7708467471406,305.2806853643718,308.4293044312418,313.5421678398192,329.1266031458456
9,304.72051388070764,306.27625722258784,309.484313617733,314.5651003629373,329.9724309489156
10,305.65132828085075,307.21476925965555,310.38325912950484,315.7113926325756,331.4820186661846
11,306.576366162019,308.2105991825751,311.6346494730583,317.11156024299373,332.95632480145343
12,307.56515088887863,309.2756753421309,312.8647116611017,318.2233852782012,334.32816421539377
13,308.3589065002048,309.9602003495176,313.3639299530891,318.88592792958616,334.6181988682626
