,0
0,300.66389603341446
1,301.780024159584
2,302.7939805904091
3,303.98315075372204
4,304.9602541333482
5,306.0712454011114
6,307.0591652289296
7,308.1998190310526
8,309.3913706884437
9,310.2745935420945
10,311.3207799297537
11,312.5723799098505
12,313.54185179240187
13,314.4763175595936
