,0,1,2,3,4
0,300.00728294378854,299.9981696791442,300.0860802726073,300.7457103692989,302.7023673276542
1,300.0235287288571,300.1293116638643,300.6826169732379,302.7308226168904,306.26231158278557
2,300.14535872442445,300.4646657460603,301.6150814483988,304.52310763107454,308.6611127040919
3,300.3908732857616,300.9920487244017,302.7059022196942,306.24368454086743,310.52749034214116
4,300.8275006611162,301.6641889848205,303.7695933110313,307.76670765388485,312.3599116276837
5,301.3890253790391,302.4422649335317,304.99812663227425,309.4077295533197,314.16604937905095
6,302.0806483210765,303.28476201206405,306.1007094906649,310.65980973431647,315.4607520457562
7,302.8137314024461,304.142224149139,307.1365941070721,312.04384967644694,316.90651702242377
8,303.668965528218,305.1662960594775,308.26535351878465,313.13070729223136,318.20773278553173
9,304.6117149141271,306.1831902024613,309.3705172580432,314.3674799031942,319.24112483937654
10,305.5444656245278,307.08438504644187,310.20543329468603,315.4167773795432,320.51555795761635
11,306.4930021474483,308.10000146612225,311.45364796574626,316.8028842784256,321.7560530100155
12,307.45295201820034,309.20899191188386,312.753046341595,317.96191237548317,323.1351117376151
13,308.49338590629327,310.1456566652654,313.650750996072,318.99518545522733,324.3321353485032
