,0,1,2,3,4
0,300.00399679466165,300.00573390009345,300.1177771940685,301.01798737715274,310.35874013322444
1,300.02999353011097,300.1528290109827,300.7683892500804,303.03361533047814,313.96448530912227
2,300.16051228640373,300.52197869986514,301.7201277417862,304.86451950671983,316.80027804195026
3,300.4231445564966,301.0556464284261,302.80548889710644,306.5201765675092,318.27218134884487
4,300.868487275661,301.73590045295464,303.8761892107365,308.0561668295634,320.1881168134781
5,301.4402151814385,302.53216384743786,305.07244125432504,309.56207936901654,322.09581404583224
6,302.130861481696,303.3579604257231,306.19319865146264,310.8994306983223,323.20730760306145
7,302.87590810444686,304.2270988946446,307.2342898881638,312.18476290406244,324.6565024353491
8,303.7346570681143,305.240928690905,308.3712822551512,313.3971704173028,326.2460482019979
9,304.68137175594364,306.24359823851677,309.442981822314,314.4956272513102,327.1545230472008
10,305.61324450417607,307.1689840216625,310.31917743526,315.60787173666665,328.4556584114327
11,306.54609996947886,308.1715254831583,311.5705788521555,317.00147420978175,329.9334525185096
12,307.52530807562016,309.25104806257804,312.8247560741951,318.12820515736564,331.3112315971377
13,308.40839511784543,310.02617182922444,313.4690008250411,318.92535812730455,331.7394916119437
