,0,1,2,3,4
0,313.78655163130287,301.2511267835812,300.1817509573765,300.0617682514282,299.99172982645536
1,316.9015017195786,303.3109354614152,300.876824367203,300.199146164233,300.0450395465707
2,319.3359786508209,305.0214674361759,301.8541124184299,300.57872152026414,300.1862965752226
3,320.6460407461567,306.7558674718973,302.92732580088926,301.14981743388864,300.4797166619579
4,323.3841866893201,308.2829322185766,304.0635015611107,301.84765602031666,300.9238541216787
5,325.518205666323,309.79054569198235,305.1534677670827,302.60376653865126,301.49970134378947
6,325.94081472308386,311.1353818301097,306.2140044967585,303.45093567427216,302.1826952623539
7,328.49475119131984,312.5128744361439,307.3973045800548,304.3710777638742,302.9681033856115
8,329.4812123625806,313.84576736661296,308.54684605835695,305.3314481178457,303.8329787666133
9,330.6586011406359,314.9376206474558,309.6129293124604,306.3165780782445,304.71938870208965
10,331.6523260942015,316.05979895713745,310.8722911442647,307.41633227177266,305.6663033522027
11,333.58779884436416,317.2372322265259,311.9126802738891,308.37467477350134,306.6850153588468
12,333.79612096835706,318.2880232977019,312.8599356678435,309.3441450377217,307.6301633992694
13,334.4951705616309,318.63285692795245,313.4548652006747,310.07755951635124,308.4679324728473
