     1 4.990335E-11 1.704186E-04 2.860674E-02 0.000000E+00
     2 6.070333E-11 1.703500E-04 3.198375E-02 0.000000E+00
     3 5.784163E-11 1.675500E-04 2.917993E-02 0.000000E+00
     4 5.518574E-11 1.611698E-04 2.866808E-02 0.000000E+00
     5 5.031497E-11 1.638108E-04 3.487678E-02 0.000000E+00
     6 5.769463E-11 1.602010E-04 2.990952E-02 0.000000E+00
     7 4.817849E-11 1.577720E-04 3.201616E-02 0.000000E+00
     8 4.179847E-11 1.536285E-04 3.219798E-02 0.000000E+00
     9 4.221988E-11 1.517215E-04 3.301064E-02 0.000000E+00
    10 5.218683E-11 1.530781E-04 2.894838E-02 0.000000E+00
    11 4.709065E-11 1.515835E-04 3.309520E-02 0.000000E+00
    12 5.572476E-11 1.555519E-04 3.020886E-02 0.000000E+00
    13 6.137955E-11 1.609888E-04 2.670970E-02 0.000000E+00
    14 4.950154E-11 1.526218E-04 2.895402E-02 0.000000E+00
    15 4.457196E-11 1.575257E-04 3.243752E-02 0.000000E+00
    16 3.940718E-11 1.528173E-04 2.913113E-02 0.000000E+00
    17 4.648303E-11 1.527254E-04 2.627306E-02 0.000000E+00
    18 4.303331E-11 1.538327E-04 3.262346E-02 0.000000E+00
    19 5.136360E-11 1.576713E-04 3.385963E-02 0.000000E+00
    20 4.174947E-11 1.499850E-04 2.700722E-02 0.000000E+00
    21 4.762967E-11 1.492330E-04 2.777256E-02 0.000000E+00
    22 3.654548E-11 1.509997E-04 3.029225E-02 0.000000E+00
    23 3.332117E-11 1.543360E-04 2.941708E-02 0.000000E+00
    24 4.708085E-11 1.475489E-04 2.932248E-02 0.000000E+00
    25 4.264130E-11 1.527471E-04 2.822315E-02 0.000000E+00
    26 5.404890E-11 1.507809E-04 2.549188E-02 0.000000E+00
    27 4.716906E-11 1.518744E-04 2.970035E-02 0.000000E+00
    28 6.809279E-11 1.509644E-04 1.980697E-02 0.000000E+00
    29 1.821884E-11 1.472247E-04 2.886835E-02 0.000000E+00
    30 3.225293E-11 1.491605E-04 3.142080E-02 0.000000E+00
    31 4.937413E-11 1.412649E-04 2.812263E-02 0.000000E+00
    32 3.765292E-11 1.523120E-04 2.845098E-02 0.000000E+00
    33 3.696690E-11 1.506907E-04 2.682113E-02 0.000000E+00
    34 4.274910E-11 1.475129E-04 3.018365E-02 0.000000E+00
    35 3.096909E-11 1.492670E-04 3.721317E-02 0.000000E+00
    36 4.515999E-11 1.434128E-04 3.232254E-02 0.000000E+00
    37 5.523474E-11 1.532672E-04 2.649615E-02 0.000000E+00
    38 4.652223E-11 1.474011E-04 3.151418E-02 0.000000E+00
    39 3.676109E-11 1.543732E-04 3.187570E-02 0.000000E+00
    40 3.854475E-11 1.455375E-04 3.458129E-02 0.000000E+00
