  5933
     1     -1    807 4.613253E-04 2.336125E-02 7.525000E-05
     2     -1     26 5.141184E-04 3.500897E-02 2.722478E-03
     3     -1    491 2.646094E-04 2.784022E-02 1.855947E-03
     4     -1    381 1.728450E-04 1.370430E-02 1.298026E-03
     5     -1    672 5.100611E-04 2.280625E-02 7.525000E-05
     6     -1     45 8.499467E-04 2.778230E-02 7.525000E-05
     7     -1    687 3.283575E-04 1.743228E-02 1.668649E-03
     8     -1    776 1.313127E-04 3.708176E-02 2.060040E-03
     9     -1   1561 2.610936E-04 2.808234E-02 7.525000E-05
    10     -1    450 5.891713E-04 2.292753E-02 7.525000E-05
    11     -1    388 6.146779E-04 2.512578E-02 7.525000E-05
    12     -1   1355 3.497114E-04 1.795860E-02 7.525000E-05
    13     -1   1578 2.312479E-04 2.501781E-02 7.525000E-05
    14     -1    593 3.361967E-04 1.809899E-02 1.021044E-03
    15     -1   1376 5.948461E-05 3.011421E-02 8.976157E-04
    16     -1     86 7.779300E-04 2.132400E-02 7.525000E-05
    17     -1    308 6.317813E-04 2.401610E-02 6.956016E-04
    18     -1    252 6.745427E-04 2.991013E-02 7.525000E-05
    19     -1    833 2.305018E-04 2.202324E-02 1.678411E-03
    20     -1    256 6.744626E-04 2.304457E-02 7.525000E-05
    21     -1    174 3.215404E-04 1.781787E-02 1.468728E-03
    22     -1    853 1.302729E-04 2.398730E-02 1.062289E-03
    23     -1    614 4.236719E-04 2.112982E-02 9.702798E-04
    24     -1     69 8.017228E-04 3.394558E-02 7.525000E-05
    25     -1    576 5.514865E-04 2.313711E-02 1.191477E-04
    26     -1     50 8.303642E-04 2.036234E-02 7.525000E-05
    27     -1    703 4.953664E-04 2.765713E-02 7.525000E-05
    28     -1    332 4.432029E-04 1.318314E-02 1.375512E-03
    29     -1    458 3.454329E-04 3.538144E-02 1.185137E-03
    30     -1   1139 1.569161E-04 7.405311E-02 9.282376E-04
    31     -1   1575 8.259792E-05 1.727194E-02 8.651636E-04
    32     -1     71 7.287364E-04 1.878018E-02 5.680736E-04
    33     -1   1322 8.223526E-05 2.732379E-02 1.158204E-03
    34     -1    802 3.244541E-04 1.919242E-02 9.991915E-04
    35     -1    485 5.813669E-04 2.085055E-02 7.525000E-05
    36     -1   1549 2.749450E-04 3.172918E-02 7.525000E-05
    37     -1    518 2.871454E-04 1.553508E-02 1.160156E-03
    38     -1   1271 3.743721E-04 2.673427E-02 7.525000E-05
    39     -1    139 7.438947E-04 2.074136E-02 7.525000E-05
    40     -1    493 1.303154E-04 5.107397E-02 2.098626E-03
    41     -1    373 2.881027E-04 2.125561E-02 1.593375E-03
    42     -1    874 3.417662E-04 2.152080E-02 9.019725E-04
    43     -1   1340 3.413467E-04 2.086260E-02 2.061373E-04
    44     -1    260 6.652814E-04 2.999149E-02 7.525000E-05
    45     -1    921 1.594957E-04 2.670748E-02 1.064089E-03
    46     -1   1599 8.547774E-05 5.653427E-02 1.238560E-04
    47     -1    744 4.865124E-04 3.566016E-02 7.525000E-05
    48     -1    236 6.024953E-04 2.603555E-02 4.635199E-04
    49     -1    304 6.455877E-04 2.218113E-02 7.525000E-05
    50     -1    770 2.172128E-04 4.625627E-02 1.559504E-03
    51     -1   1176 2.059394E-04 4.792209E-02 7.881682E-04
    52     -1    188 7.032017E-04 2.841095E-02 7.525000E-05
    53     -1   1026 3.121728E-04 1.946118E-02 4.085529E-04
    54     -1    726 4.894339E-04 1.462873E-02 7.525000E-05
    55     -1    113 7.611340E-04 3.037488E-02 7.525000E-05
    56     -1     95 7.376517E-04 3.752621E-02 4.830768E-04
    57     -1     63 7.260426E-04 1.828435E-02 7.139530E-04
    58     -1    240 3.942163E-04 3.296003E-02 1.045357E-03
    59     -1    845 4.586232E-04 2.520494E-02 7.525000E-05
    60     -1    542 7.035920E-05 3.356215E-02 1.502175E-03
    61     -1   1526 3.031383E-04 3.199054E-02 7.525000E-05
    62     -1    140 2.259795E-05 1.702225E-02 2.366022E-03
    63     -1    382 6.154408E-04 2.275220E-02 7.525000E-05
    64     -1   1550 2.758651E-04 2.893596E-02 7.525000E-05
    65     -1    435 5.963421E-04 2.090061E-02 7.525000E-05
    66     -1    684 5.062829E-04 2.621554E-02 7.525000E-05
    67     -1    448 5.934521E-04 3.384771E-02 7.525000E-05
    68     -1    144 7.415004E-04 2.006104E-02 7.525000E-05
    69     -1     99 7.308764E-04 1.691247E-02 4.464569E-04
    70     -1   1217 1.439536E-04 4.875918E-02 8.799770E-04
    71     -1    861 4.480994E-04 2.510698E-02 7.525000E-05
    72     -1    868 2.543535E-04 6.132292E-02 7.656028E-04
    73     -1   1501 3.212886E-04 2.036023E-02 7.525000E-05
    74     -1   1590 1.155441E-04 7.900000E-02 7.525000E-05
    75     -1    635 5.194206E-04 2.454939E-02 7.525000E-05
    76     -1    421 3.114966E-04 1.847313E-02 1.367812E-03
    77     -1    643 5.196167E-04 1.637613E-02 7.525000E-05
    78     -1   1270 3.715723E-04 2.343080E-02 7.525000E-05
    79     -1   1191 2.265281E-04 4.258504E-02 7.383082E-04
    80     -1    160 7.269814E-04 2.676976E-02 7.525000E-05
    81     -1   1205 3.800414E-04 1.883684E-02 7.525000E-05
    82     -1    178 7.117487E-04 2.999327E-02 7.525000E-05
    83     -1     52 9.709800E-05 3.116702E-02 2.653559E-03
    84     -1   1347 2.904737E-04 2.266622E-02 6.202349E-04
