,0
0,300.1526401621831
1,300.4394107023103
2,300.7101270488414
3,300.9363807192972
4,301.20168623987405
5,301.48893672735414
6,301.7429087202863
7,301.9856362456306
8,302.23532446312345
9,302.5146531426242
10,302.77302039362434
11,303.0100113517165
12,303.30555515891854
13,303.5507757413532
