,0,1,2,3,4
0,300.00815085687094,300.0063734902201,300.0314041288657,300.2986559345707,307.15696150041134
1,300.010859190868,300.0337020258445,300.17263911192987,300.8013933627094,308.1814430523369
2,300.0318044471389,300.1098073630857,300.39340554969505,301.2676095052507,309.243964673413
3,300.08005153980304,300.22469831069253,300.6530007304815,301.6876193986254,309.53310826625653
4,300.16809442678743,300.3746228366912,300.9112495375123,302.08190027033277,310.1122822658239
5,300.2867392546598,300.5587723993108,301.20473796433106,302.45033508051364,310.5532476257038
6,300.43403239999896,300.7432815361314,301.4800164367088,302.80592013235474,310.8996113082146
7,300.5973551251825,300.944492292505,301.73773604147766,303.11955692129385,311.2364379622956
8,300.7891354579693,301.17985752422726,302.013079019126,303.4411905442845,311.8744248727836
9,301.0076511789191,301.41215656249807,302.2699985846394,303.68554378524203,311.88154344269
10,301.22328594334914,301.636144555217,302.48311228651227,303.9651993753798,312.36532466584254
11,301.4404100093607,301.86978396150306,302.79192710733656,304.3205477093664,312.7960598202233
12,301.67159536961464,302.12668660881445,303.093907031172,304.58413138055505,313.1638135543115
13,301.88873896508653,302.3278933878827,303.26648209257746,304.78798604550883,312.97667003854446
