,0
0,313.41945655141404
1,314.5597788294082
2,315.8554044541452
3,316.3387541126026
4,316.5757420098587
5,316.828016394097
6,317.98730991439
7,318.223270066982
8,318.78328325133634
9,318.7160225869655
10,319.7129269073049
11,319.36787791512364
12,319.81752199164765
13,320.15320923711033
