     1     -1    807 2.500000E-05 1.317430E-05 3.707570E-05 5.115781E-10 0.000000E+00
     2     -1     26 2.500000E-05 1.815685E-03 8.817928E-04 1.984031E-09 0.000000E+00
     3     -1    491 2.500000E-05 1.235109E-03 5.958375E-04 4.156250E-10 0.000000E+00
     4     -1    381 2.500000E-05 8.613021E-04 4.117234E-04 3.285781E-10 0.000000E+00
     5     -1    672 2.500000E-05 0.000000E+00 5.025000E-05 7.699219E-10 0.000000E+00
     6     -1     45 2.500000E-05 2.923728E-05 2.101272E-05 2.581734E-09 0.000000E+00
     7     -1    687 2.500000E-05 1.109620E-03 5.340293E-04 9.588281E-10 0.000000E+00
     8     -1    776 2.500000E-05 1.371852E-03 6.631881E-04 4.839062E-11 0.000000E+00
     9     -1   1561 2.500000E-05 0.000000E+00 5.025000E-05 7.460937E-11 0.000000E+00
    10     -1    450 2.500000E-05 0.000000E+00 5.025000E-05 9.457812E-10 0.000000E+00
    11     -1    388 2.500000E-05 0.000000E+00 5.025000E-05 8.482656E-10 0.000000E+00
    12     -1   1355 2.500000E-05 0.000000E+00 5.025000E-05 2.548906E-10 0.000000E+00
    13     -1   1578 2.500000E-05 0.000000E+00 5.025000E-05 5.864062E-11 0.000000E+00
    14     -1    593 2.500000E-05 6.757244E-04 3.203195E-04 6.026562E-10 0.000000E+00
    15     -1   1376 2.500000E-05 5.930275E-04 2.795882E-04 9.421875E-12 0.000000E+00
    16     -1     86 2.500000E-05 0.000000E+00 5.025000E-05 1.851281E-09 0.000000E+00
    17     -1    308 2.500000E-05 4.576780E-04 2.129235E-04 1.605500E-09 0.000000E+00
    18     -1    252 2.500000E-05 0.000000E+00 5.025000E-05 2.037000E-09 0.000000E+00
    19     -1    833 2.500000E-05 1.116161E-03 5.372507E-04 4.215469E-10 0.000000E+00
    20     -1    256 2.500000E-05 0.000000E+00 5.025000E-05 1.187750E-09 0.000000E+00
    21     -1    174 2.500000E-05 9.756728E-04 4.680552E-04 6.423594E-10 0.000000E+00
    22     -1    853 2.500000E-05 7.033589E-04 3.339305E-04 5.785937E-11 0.000000E+00
    23     -1    614 2.500000E-05 6.417125E-04 3.035673E-04 1.215109E-09 0.000000E+00
    24     -1     69 2.500000E-05 0.000000E+00 5.025000E-05 1.384453E-09 0.000000E+00
    25     -1    576 2.500000E-05 7.145398E-05 2.269375E-05 6.961406E-10 0.000000E+00
    26     -1     50 2.500000E-05 1.903192E-05 3.121808E-05 3.988125E-09 0.000000E+00
    27     -1    703 2.500000E-05 0.000000E+00 5.025000E-05 5.511875E-10 0.000000E+00
    28     -1    332 2.500000E-05 9.132183E-04 4.372941E-04 1.694797E-09 0.000000E+00
    29     -1    458 2.500000E-05 7.856665E-04 3.744701E-04 3.674531E-10 0.000000E+00
    30     -1   1139 2.500000E-05 6.135442E-04 2.896934E-04 2.745312E-11 0.000000E+00
    31     -1   1575 2.500000E-05 5.712846E-04 2.688790E-04 3.248437E-11 0.000000E+00
    32     -1     71 2.500000E-05 3.722343E-04 1.708393E-04 4.619797E-09 0.000000E+00
    33     -1   1322 2.500000E-05 7.676220E-04 3.655825E-04 2.335937E-11 0.000000E+00
    34     -1    802 2.500000E-05 6.610833E-04 3.131082E-04 5.016406E-10 0.000000E+00
    35     -1    485 2.500000E-05 0.000000E+00 5.025000E-05 8.863906E-10 0.000000E+00
    36     -1   1549 2.500000E-05 0.000000E+00 5.025000E-05 7.410937E-11 0.000000E+00
    37     -1    518 2.500000E-05 7.689292E-04 3.662263E-04 6.988594E-10 0.000000E+00
    38     -1   1271 2.500000E-05 0.000000E+00 5.025000E-05 2.446719E-10 0.000000E+00
    39     -1    139 2.500000E-05 0.000000E+00 5.025000E-05 2.480891E-09 0.000000E+00
    40     -1    493 2.500000E-05 1.397704E-03 6.759214E-04 5.368750E-11 0.000000E+00
    41     -1    373 2.500000E-05 1.059186E-03 5.091887E-04 6.137500E-10 0.000000E+00
    42     -1    874 2.500000E-05 5.959466E-04 2.810259E-04 3.907500E-10 0.000000E+00
    43     -1   1340 2.500000E-05 1.297370E-04 5.140030E-05 2.690937E-10 0.000000E+00
    44     -1    260 2.500000E-05 0.000000E+00 5.025000E-05 1.100016E-09 0.000000E+00
    45     -1    921 2.500000E-05 7.045646E-04 3.345243E-04 1.106094E-10 0.000000E+00
    46     -1   1599 2.500000E-05 7.460850E-05 2.424747E-05 1.093750E-13 0.000000E+00
    47     -1    744 2.500000E-05 0.000000E+00 5.025000E-05 3.324844E-10 0.000000E+00
    48     -1    236 2.500000E-05 3.021833E-04 1.363366E-04 1.030453E-09 0.000000E+00
