,0
0,311.2154025402435
1,311.6183823607236
2,313.0696943320499
3,312.28998765328424
4,313.47106889362135
5,314.0108575035095
6,313.88439377555756
7,314.1956848358645
8,314.5582313556589
9,314.8016795062554
10,315.1018383851488
11,315.77179353897753
12,315.57895629679047
13,315.5079285388922
