,0,1,2,3,4
0,300.4781815917571,300.11402038122213,300.01064470140113,300.00251792715017,300.0049444233859
1,301.0981751330232,300.45284621586217,300.0950067239613,300.01683420956954,300.0065882141685
2,301.494168628523,300.72979206417557,300.2394352680396,300.059531215232,300.0165875005441
3,301.8576272417759,301.03310888182995,300.40532288678526,300.13384208660244,300.0467477367809
4,302.13617322354884,301.30346998627823,300.5936415791035,300.2354217014144,300.09915343845194
5,302.4446395834726,301.53421636418784,300.7486276346477,300.33942917932,300.1711182935012
6,302.6896852220061,301.7738901282079,300.93633068183254,300.467180709641,300.2625354715147
7,302.97477997887535,302.0068150645954,301.13344953720076,300.6039936895411,300.37201734082504
8,303.2233560063337,302.22316593243744,301.3072472062897,300.7440861353647,300.49648961028964
9,303.37192106992615,302.4415444867162,301.4938265042517,300.90854964914735,300.628148927584
10,303.5536312952518,302.58964535672646,301.6893924889066,301.06571695494324,300.76886952474075
11,303.7506269451181,302.8038422066203,301.83745507454194,301.2041630942802,300.92165120819254
12,303.940678921647,302.9503554595236,301.9995213806459,301.3715534473642,301.06652223606545
13,304.04565770657035,303.11540766550615,302.1759137396944,301.54076945912163,301.2306440475241
