,0,1,2,3,4
0,300.00480019428653,300.00183157522326,300.01370790527903,300.1058847762177,300.4631536250505
1,300.00496211338793,300.01574367722907,300.0918382750917,300.42627497930914,301.0863720291684
2,300.016357723832,300.05789293709284,300.2302001305467,300.7200815442686,301.50442865964305
3,300.0436254992423,300.12983905090505,300.4000869254472,301.0129636064866,301.8264229357419
4,300.097870084166,300.22477036339114,300.56600432793977,301.26573539502436,302.1416086656111
5,300.1717355293586,300.33964317456497,300.76433894542305,301.54511972516246,302.4540303343052
6,300.266492128809,300.4628642447769,300.9407117599826,301.7540292733357,302.67216810286305
7,300.3686942651646,300.5897508241255,301.10756025674584,301.9896924083504,302.9191430365844
8,300.49187470742055,300.7452440276207,301.2836575495123,302.16369309919787,303.13402917550656
9,300.63157914893947,300.8994333760245,301.45905448164956,302.36633373295257,303.2986872010936
10,300.77202509681615,301.0381174522085,301.58751695817347,302.53057024162644,303.5035798448374
11,300.91670530720876,301.19386311682774,301.78710576428745,302.76006924759247,303.6977846911819
12,301.0615472958143,301.3682923800286,301.99726450237733,302.9418777325851,303.9164837606837
13,301.22984619215913,301.5229153730413,302.14895917637455,303.1137380193448,304.11734933146727
