,0
0,300.1039327440992
1,300.28515613676893
2,300.44771607164745
3,300.6413278022539
4,300.7968970904241
5,300.975698248807
6,301.1271327823382
7,301.3092651267345
8,301.4984147626434
9,301.63430642104413
10,301.796220848793
11,302.0019626142481
12,302.1466761142078
13,302.3022602616933
