   699
     1     -1    341 8.870521E-06 2.646331E-02 1.077580E-05
     2     -1     65 2.683477E-05 3.816998E-02 1.077580E-05
     3     -1    173 1.396218E-05 1.682566E-02 8.516915E-05
     4     -1     64 2.498448E-05 1.608491E-02 2.835963E-05
     5     -1    284 1.761011E-06 2.083333E-02 4.171944E-05
     6     -1    122 1.786399E-05 3.346709E-02 2.267760E-05
     7     -1    141 2.155915E-05 2.590414E-02 1.077580E-05
     8     -1     28 1.132431E-05 3.625335E-02 6.744883E-05
     9     -1    327 1.035336E-05 1.757071E-02 1.133684E-05
    10     -1     15 2.933049E-05 1.712326E-02 7.718375E-05
    11     -1     70 1.894788E-05 2.188494E-02 2.946012E-05
    12     -1    395 6.023532E-06 2.830977E-02 1.077580E-05
    13     -1     88 2.165340E-05 2.214502E-02 3.592734E-05
    14     -1     44 3.028967E-05 1.843079E-02 1.077580E-05
    15     -1    139 2.149770E-05 2.101361E-02 1.077580E-05
    16     -1     18 3.969482E-05 3.175165E-02 1.077580E-05
    17     -1    148 2.042495E-05 4.422607E-02 1.077580E-05
    18     -1    130 9.914487E-06 3.913077E-02 5.996041E-05
    19     -1    245 1.503319E-05 4.592036E-02 1.300147E-05
    20     -1     57 1.220839E-05 5.012596E-02 9.469706E-05
    21     -1    268 1.617031E-05 4.033760E-02 1.077580E-05
    22     -1     24 3.631447E-05 1.464069E-02 2.927326E-05
    23     -1     40 3.111197E-05 4.593961E-02 1.077580E-05
    24     -1    140 1.496556E-05 3.671243E-02 4.501375E-05
    25     -1     56 1.782909E-05 3.388294E-02 5.996438E-05
    26     -1    123 1.790905E-05 2.058001E-02 5.062624E-05
    27     -1    335 9.058572E-06 7.275632E-02 1.077580E-05
    28     -1     83 2.472023E-05 1.989995E-02 3.461147E-05
    29     -1     21 3.859146E-05 1.852722E-02 1.077580E-05
    30     -1    169 1.732871E-05 2.535680E-02 1.234411E-05
    31     -1     31 2.012769E-05 1.732994E-02 1.438088E-04
    32     -1    293 1.764468E-06 1.250000E-02 6.520160E-05
    33     -1    124 2.230989E-05 2.143238E-02 1.077580E-05
    34     -1    179 1.944802E-05 2.004827E-02 1.478948E-05
    35     -1     92 7.673073E-06 4.593806E-02 1.162179E-04
