     1 6.421469E-12 7.504782E-05 3.498220E-02 0.000000E+00
     2 3.890716E-12 6.498847E-05 3.715211E-02 0.000000E+00
     3 2.819171E-12 6.392911E-05 3.507630E-02 0.000000E+00
     4 2.042836E-12 5.878803E-05 4.094637E-02 0.000000E+00
     5 2.828440E-12 5.737898E-05 2.819687E-02 0.000000E+00
     6 9.570216E-13 5.663419E-05 3.978009E-02 0.000000E+00
     7 1.798969E-12 5.155978E-05 3.008342E-02 0.000000E+00
     8 2.105604E-12 5.089826E-05 2.302489E-02 0.000000E+00
     9 2.278214E-12 4.985988E-05 3.662959E-02 0.000000E+00
    10 1.567308E-12 4.455340E-05 3.032067E-02 0.000000E+00
    11 1.135047E-12 4.471882E-05 3.800118E-02 0.000000E+00
    12 3.575640E-13 4.220511E-05 3.988895E-02 0.000000E+00
    13 6.142777E-13 4.259833E-05 3.310802E-02 0.000000E+00
    14 1.571896E-12 4.189744E-05 2.968301E-02 0.000000E+00
    15 8.957682E-13 4.093286E-05 2.592981E-02 0.000000E+00
    16 6.492863E-13 4.018262E-05 3.746600E-02 0.000000E+00
    17 2.819034E-13 4.001086E-05 5.303385E-02 0.000000E+00
    18 2.482714E-13 4.069157E-05 3.660215E-02 0.000000E+00
    19 9.424309E-13 3.848188E-05 3.563335E-02 0.000000E+00
    20 7.738578E-13 3.945078E-05 3.318909E-02 0.000000E+00
    21 2.795175E-13 3.920792E-05 2.689735E-02 0.000000E+00
    22 2.162452E-13 3.753979E-05 3.899073E-02 0.000000E+00
    23 1.960568E-13 3.678622E-05 2.600727E-02 0.000000E+00
    24 3.941325E-13 3.742416E-05 2.334359E-02 0.000000E+00
    25 3.944537E-13 3.630199E-05 4.366030E-02 0.000000E+00
    26 4.310681E-13 3.632142E-05 3.647446E-02 0.000000E+00
    27 3.800465E-13 3.505334E-05 3.165567E-02 0.000000E+00
    28 7.969368E-13 3.427261E-05 3.524952E-02 0.000000E+00
    29 5.841328E-13 3.392005E-05 4.747146E-02 0.000000E+00
    30 1.691237E-13 3.373496E-05 1.944059E-02 0.000000E+00
    31 8.159782E-13 3.486310E-05 2.542991E-02 0.000000E+00
    32 3.964266E-13 3.388367E-05 3.406745E-02 0.000000E+00
    33 7.307740E-13 3.362460E-05 4.014053E-02 0.000000E+00
    34 6.522228E-13 3.320387E-05 2.993174E-02 0.000000E+00
    35 4.295081E-13 3.342696E-05 3.951942E-02 0.000000E+00
    36 3.503604E-13 3.205419E-05 3.183197E-02 0.000000E+00
    37 2.859411E-13 3.200794E-05 3.457982E-02 0.000000E+00
    38 3.763300E-13 3.138942E-05 3.652478E-02 0.000000E+00
    39 7.146232E-13 3.232148E-05 3.628591E-02 0.000000E+00
    40 1.302151E-13 3.111197E-05 4.753882E-02 0.000000E+00
    41 3.634370E-13 3.183840E-05 3.490245E-02 0.000000E+00
    42 3.888101E-13 3.152223E-05 3.661209E-02 0.000000E+00
    43 1.771073E-13 3.018429E-05 2.311311E-02 0.000000E+00
    44 1.494400E-13 3.028967E-05 2.704896E-02 0.000000E+00
    45 6.259320E-13 3.014151E-05 4.750137E-02 0.000000E+00
    46 3.843136E-13 3.037316E-05 3.737862E-02 0.000000E+00
    47 4.019326E-13 3.109250E-05 3.051862E-02 0.000000E+00
    48 3.592616E-13 3.080304E-05 3.391475E-02 0.000000E+00
    49 4.670860E-13 3.086732E-05 3.956871E-02 0.000000E+00
    50 1.965157E-13 2.998839E-05 4.320176E-02 0.000000E+00
    51 3.444415E-13 2.998521E-05 3.736179E-02 0.000000E+00
    52 2.557502E-13 2.948321E-05 4.281685E-02 0.000000E+00
    53 5.244394E-13 2.905888E-05 3.818994E-02 0.000000E+00
    54 5.042969E-13 2.899209E-05 6.970559E-02 0.000000E+00
    55 4.759414E-13 2.875872E-05 4.801629E-02 0.000000E+00
    56 1.979380E-13 3.082049E-05 4.243944E-02 0.000000E+00
    57 2.691939E-13 2.910896E-05 3.723515E-02 0.000000E+00
    58 2.340936E-13 2.813736E-05 4.172226E-02 0.000000E+00
    59 2.507031E-13 2.881749E-05 3.533194E-02 0.000000E+00
    60 3.454051E-13 2.877518E-05 4.641621E-02 0.000000E+00
    61 6.186366E-13 2.881500E-05 3.586650E-02 0.000000E+00
    62 3.625193E-13 2.870948E-05 3.441752E-02 0.000000E+00
    63 1.888074E-13 2.790688E-05 4.093717E-02 0.000000E+00
    64 2.141346E-13 2.859943E-05 1.834087E-02 0.000000E+00
    65 1.114950E-13 2.812192E-05 3.722803E-02 0.000000E+00
    66 3.609134E-13 2.699707E-05 4.591147E-02 0.000000E+00
    67 2.354701E-13 2.698160E-05 4.219412E-02 0.000000E+00
    68 8.593832E-14 2.726701E-05 4.528116E-02 0.000000E+00
    69 2.124828E-13 2.753037E-05 4.220966E-02 0.000000E+00
    70 2.274406E-13 2.679279E-05 2.789505E-02 0.000000E+00
    71 6.151036E-13 2.778734E-05 4.322187E-02 0.000000E+00
    72 3.885807E-13 2.656740E-05 3.647779E-02 0.000000E+00
    73 3.770182E-13 2.810779E-05 3.118587E-02 0.000000E+00
    74 4.056032E-14 2.667195E-05 3.858336E-02 0.000000E+00
    75 2.472161E-13 2.705907E-05 4.561407E-02 0.000000E+00
    76 1.532941E-13 2.700139E-05 3.825873E-02 0.000000E+00
    77 1.615530E-13 2.615442E-05 3.529504E-02 0.000000E+00
    78 2.545114E-13 2.657558E-05 4.013040E-02 0.000000E+00
    79 2.625409E-13 2.657582E-05 4.907822E-02 0.000000E+00
    80 2.855740E-13 2.608864E-05 4.047263E-02 0.000000E+00
    81 3.343932E-13 2.549875E-05 4.103469E-02 0.000000E+00
    82 3.715582E-13 2.723805E-05 4.036562E-02 0.000000E+00
    83 1.866968E-13 2.629278E-05 2.897787E-02 0.000000E+00
    84 2.053251E-13 2.691201E-05 5.599138E-02 0.000000E+00
    85 3.409544E-13 2.614957E-05 3.220481E-02 0.000000E+00
    86 7.800061E-14 2.554581E-05 4.841390E-02 0.000000E+00
    87 1.537989E-13 2.538994E-05 4.127743E-02 0.000000E+00
    88 1.325093E-13 2.541742E-05 2.666053E-02 0.000000E+00
    89 2.406548E-13 2.511283E-05 3.576229E-02 0.000000E+00
    90 1.331057E-13 2.557681E-05 3.397479E-02 0.000000E+00
    91 1.542577E-13 2.553756E-05 3.834644E-02 0.000000E+00
    92 4.590565E-13 2.716540E-05 3.799567E-02 0.000000E+00
    93 2.323959E-13 2.518789E-05 3.213816E-02 0.000000E+00
    94 1.218645E-13 2.472048E-05 4.722442E-02 0.000000E+00
    95 2.331301E-13 2.469553E-05 2.895372E-02 0.000000E+00
    96 1.513671E-13 2.432662E-05 5.379327E-02 0.000000E+00
    97 1.814661E-13 2.405284E-05 6.116095E-02 0.000000E+00
    98 1.192951E-13 2.389612E-05 3.965432E-02 0.000000E+00
    99 3.012659E-13 2.365683E-05 4.587457E-02 0.000000E+00
   100 2.448302E-13 2.371223E-05 3.844964E-02 0.000000E+00
   101 3.783947E-13 2.369741E-05 2.952450E-02 0.000000E+00
   102 2.496937E-13 2.518158E-05 4.538122E-02 0.000000E+00
   103 3.343473E-13 2.469786E-05 3.346120E-02 0.000000E+00
