,0,1,2,3,4
0,300.0177901205797,300.0166008713731,300.06245890806366,300.51249745377334,308.94659726365023
1,300.02422260487896,300.0670503860352,300.31247727483185,301.35050807674844,310.5546075586446
2,300.06411263830444,300.2028347633008,300.68877181628926,302.12725983439765,312.167819288606
3,300.15219787654075,300.401800549798,301.1256700081205,302.8195062504699,312.5881915191905
4,300.30822746105366,300.65969816496704,301.56063318278916,303.4729008414254,313.57861691324376
5,300.51565330344584,300.9734668849302,302.0494005730944,304.0828745217678,314.3129339294853
6,300.7703960901745,301.2882514234391,302.51039307373713,304.67075621771085,314.9901536041992
7,301.05186985453236,301.6298485735951,302.9403216289712,305.1897412611857,315.3906744739571
8,301.38017385376395,302.0278690219978,303.4028766024082,305.72482203576334,316.33086510326433
9,301.75115588894903,302.421751353047,303.8331289190122,306.1372759467242,316.5569422128231
10,302.1167469157702,302.79800715196603,304.1918679757396,306.60577883378,317.22410040213464
11,302.4830965481212,303.19294531525003,304.7075766658959,307.19365490854824,317.841824420498
12,302.87423125300023,303.62367934840523,305.2119766650765,307.639522417597,318.45456630028383
13,303.22544219451197,303.9450486506654,305.474467708308,307.95642674489886,318.4843558408903
