,0
0,317.14818658098955
1,318.30124200628444
2,320.3750960707814
3,320.0209828783062
4,321.90835172160376
5,322.7177454098691
6,322.92990548842783
7,323.8075206593675
8,323.94505296767807
9,325.21964067573043
10,325.76228925405394
11,327.1645478045488
12,326.84388908511926
13,326.679225430936
