,0,1,2,3,4
0,301.18990371287623,300.31772284047935,300.0427198769481,300.0195549945733,300.0063305878717
1,302.7476601542242,301.18284587922807,300.2706216051798,300.0542566189157,300.0175966067849
2,303.74314135816064,301.88761218739813,300.6480306091817,300.1720135262632,300.05079728588805
3,304.6510979706954,302.6546731746386,301.0775620566327,300.37229926761836,300.13873388920604
4,305.3509605918625,303.3325328831855,301.55821645440926,300.6413532654553,300.28447552369
5,306.1247187368676,303.92325246577144,301.9590680885633,300.91556594770634,300.48099102820873
6,306.74281243671123,304.5269087456367,302.4421459220665,301.2525769468256,300.7271720748782
7,307.46027181313536,305.11294048743866,302.9460894039212,301.6133275986832,301.02047433893085
8,308.08641445469704,305.663932520194,303.3897379311229,301.9770963939308,301.35006314234533
9,308.47136027284,306.21428326160475,303.867709930705,302.40245859449885,301.69578563373847
10,308.93727128398734,306.6007860017267,304.3701605803387,302.81147534618384,302.06391769332566
11,309.44442029029625,307.1454106034465,304.7505738735275,303.17261578068917,302.46185852429716
12,309.92637471994385,307.525340926469,305.16995205383904,303.60313423403306,302.8375205901928
13,310.20189158932135,307.93780575737367,305.6190862485676,304.02462835141154,303.2593909824042
