 18620
     1     -1   1550 4.571153E-04 2.112784E-02 1.266209E-03
     2     -1    675 5.323673E-04 3.547120E-02 7.655527E-04
     3     -1   2914 3.888432E-04 2.204067E-02 3.750623E-04
     4     -1   5030 1.230000E-04 2.327539E-02 1.505000E-04
     5     -1   5012 2.412750E-04 2.603592E-02 1.505000E-04
     6     -1   1358 5.197589E-04 1.860533E-02 3.751515E-04
     7     -1    182 5.606006E-04 1.311657E-02 6.799847E-04
     8     -1   2325 1.407452E-04 2.330497E-02 1.482099E-03
     9     -1   1389 5.867598E-04 3.975601E-02 1.505000E-04
    10     -1    895 3.359574E-04 2.078589E-02 1.331779E-03
    11     -1    251 7.742817E-04 1.957271E-02 1.505000E-04
    12     -1   4860 2.983133E-04 2.230347E-02 1.505000E-04
    13     -1    940 6.291217E-04 3.030583E-02 1.505000E-04
    14     -1    588 2.819075E-04 3.283961E-02 1.633117E-03
    15     -1   3945 3.425590E-04 2.834460E-02 1.505000E-04
    16     -1    475 4.312449E-04 2.235243E-02 1.374441E-03
    17     -1   2675 3.106331E-04 3.641243E-02 7.434842E-04
    18     -1   3530 3.571258E-04 2.221931E-02 1.505000E-04
    19     -1   1283 5.331045E-04 1.619375E-02 1.236591E-03
    20     -1   2734 2.416723E-04 3.010594E-02 8.290834E-04
    21     -1   4268 2.482731E-04 3.210392E-02 4.962209E-04
    22     -1    261 2.876771E-04 1.622708E-02 1.868922E-03
    23     -1   1361 4.854319E-04 2.426819E-02 1.591275E-03
    24     -1   4903 2.849314E-04 2.286928E-02 1.505000E-04
    25     -1   3343 3.766743E-04 3.322800E-02 1.505000E-04
    26     -1   4281 2.441834E-05 6.250000E-02 1.077606E-03
    27     -1   3186 3.881964E-04 1.395338E-02 3.928375E-04
    28     -1   4862 3.026634E-04 2.290128E-02 1.505000E-04
    29     -1   2219 3.872412E-04 1.397537E-02 1.679222E-03
    30     -1   4968 2.645675E-04 2.317748E-02 1.505000E-04
    31     -1   5035 1.021779E-04 2.821711E-02 1.505000E-04
    32     -1   2509 3.799356E-04 2.047533E-02 4.877702E-04
    33     -1   2702 3.369078E-04 2.633571E-02 6.007459E-04
    34     -1   1386 2.881174E-04 2.912689E-02 1.377355E-03
    35     -1   2085 5.159367E-04 2.793186E-02 1.505000E-04
    36     -1   2652 2.425000E-05 6.250000E-02 1.226206E-03
    37     -1   1882 2.775921E-04 1.643014E-02 1.776715E-03
    38     -1   2611 2.846813E-04 2.765987E-02 1.497525E-03
    39     -1   2145 1.846795E-04 8.975398E-02 1.258656E-03
    40     -1   2552 4.067925E-04 2.320900E-02 2.258091E-04
    41     -1   1284 3.183472E-04 2.324425E-02 2.159756E-03
    42     -1   2352 4.649873E-04 1.998273E-02 1.505000E-04
    43     -1   2737 3.437037E-04 2.471385E-02 8.432891E-04
    44     -1   3608 3.524639E-04 2.226359E-02 1.505000E-04
    45     -1    617 4.875950E-04 2.155475E-02 1.535174E-03
    46     -1    622 2.882001E-04 3.489886E-02 2.367662E-03
    47     -1   3196 3.361067E-04 3.563651E-02 2.990085E-04
    48     -1   3944 3.389435E-04 2.715903E-02 1.505000E-04
    49     -1    811 6.300437E-04 2.264433E-02 1.505000E-04
    50     -1   3520 2.040620E-04 4.042845E-02 8.077723E-04
    51     -1   1426 5.768994E-04 3.525560E-02 1.505000E-04
    52     -1    221 7.824446E-04 2.595250E-02 1.505000E-04
    53     -1   3198 3.929420E-04 3.533259E-02 1.505000E-04
    54     -1   1693 3.555470E-04 2.358465E-02 6.886423E-04
    55     -1    370 7.250703E-04 2.071422E-02 3.444262E-04
    56     -1   2533 4.596144E-04 2.108238E-02 1.505000E-04
    57     -1   2287 4.725363E-04 3.153822E-02 1.505000E-04
    58     -1   2736 3.367949E-04 3.416591E-02 1.183458E-03
    59     -1    671 6.665370E-04 2.866268E-02 1.505000E-04
    60     -1     53 5.834158E-04 2.926690E-02 2.119187E-03
    61     -1   1184 4.794359E-04 2.617982E-02 6.625774E-04
    62     -1   3879 3.231205E-04 3.262713E-02 1.662369E-04
    63     -1    543 6.912059E-04 2.411739E-02 1.505000E-04
    64     -1    449 4.761642E-04 2.453814E-02 1.144226E-03
    65     -1   4294 1.518740E-04 5.242210E-02 1.128666E-03
    66     -1    149 2.456123E-05 1.562500E-02 2.675333E-03
    67     -1   2109 4.975510E-04 3.960912E-02 1.505000E-04
    68     -1    855 5.815524E-04 1.735265E-02 9.136392E-04
    69     -1   2214 4.928174E-04 3.730641E-02 1.505000E-04
    70     -1   2486 4.539727E-04 3.609303E-02 1.505000E-04
    71     -1   2353 4.711655E-04 3.431174E-02 1.505000E-04
    72     -1   3114 2.724756E-04 2.866522E-02 4.544959E-04
    73     -1   2174 4.830878E-04 1.573660E-02 1.505000E-04
    74     -1    654 4.632877E-04 2.148504E-02 1.106573E-03
    75     -1   1877 4.083202E-04 4.918153E-02 8.728993E-04
    76     -1    953 2.509158E-04 5.118597E-02 9.840813E-04
    77     -1   1660 3.246626E-04 1.996322E-02 1.673604E-03
    78     -1   3199 3.795897E-04 2.596186E-02 1.505000E-04
    79     -1   2298 3.873200E-04 3.112382E-02 7.200134E-04
    80     -1    810 6.422937E-04 2.479214E-02 1.505000E-04
    81     -1    801 4.149622E-04 2.677972E-02 2.662097E-03
    82     -1   2659 4.319314E-04 3.629665E-02 1.505000E-04
    83     -1   4863 2.905437E-04 3.004115E-02 1.505000E-04
